ID,label
e8220df7c59c4dd48fdd7fc7374a45c7,0
30c8b55a8c414e7b8e6a2343b7f92bd8,1
c9e89c12d5544be88f8361c6c59447e7,1
430b2bc7a5b14e209f5dfe5a1ae0dbd7,1
737953922a7741fb86273715c9a5ec34,0
18cd3a58bbca47cb9dba32d49b4b2653,1
bab19f4396bc466f8a263824cdc0e482,1
210b4db1b4ca421982a15868c9f1229c,1
e9f37dd1ca014bcfbbede964dbd476ab,1
dcea6861cee94edea778496625078cc0,1
4aa7e0627153484f8164539469e200bd,1
f0dd8cad632d4be9bdf48f82cc463abd,0
21e8ff0a8f234e458ecf71492758cd13,0
1ab9f2f955574d9ea8b3d46d6a48a04e,0
708a88313f8f45029105147f685b87ce,0
5d9f117dde664c208b66d783b8ead03d,0
526c63db23894f6bb212c598edc93a5e,0
fe2f5b4bb6ba49439df57fb4f0db8df6,1
272c5d20f3cd4460954bd39e561f515d,0
b6fbd36363164d63a6e325d2a8e3d3b0,0
6ef0e27b198b49889d05562979e713f8,0
de58becf42b442139b403e42f6c73e7e,1
089061a723074c4ab7dd8bd6f7f62e0f,1
25a2b215b68944e6a623760b5f91a235,0
2294854b43a7451d846e8020a276a177,1
40e4064b1c024e30b3926c3bd6cc223b,0
0db641f5792149dbbc706229f92d6e00,0
75a04755abbc4087ac41b2a8bc9131c0,0
ad5a7b8af2ce44afa394e0ccc84bd1f8,0
d459f071d6af45379a0608dfde693b57,1
66bacb143d1247b2af4d5d2445f9eb2d,1
85e3c9afb4b941098c96c742bc82d809,1
1fe6a1e92867419c9b2ea2e2fc5c154e,0
8796892d637a47f798344dd8a6ee0e85,0
e82289dc32ca4d32bb0daf38801b1f69,1
947b7e812a394a82a84902c20e41dc41,1
0626653e0a43464783f39f925ba1d774,0
b1723137d0fd429d86373dc1a346376f,1
a3ef97b0e4644c568f72c6dc028c8e82,0
2f78d08b02fc47acb63945dd29063d99,0
d645f21caf0940169a837ee8dd134ee0,0
6aaf48629d244e2a8597cb6e170c4acd,0
8a3635cc3bb647849321a8ef44701808,1
3efe9c7b236849e2982e1ec4962ab3e7,0
af1e8fa62e3b46aca3fb5cd20dba7a15,0
0057807506354bc188e51d5b9a63e7ef,0
346b976a839d457c8601118e151129d3,1
7489be0e0c4b4559970bfbb7c520ddd4,0
8bd5ca2e5e164555a1993d73c7e75bdf,0
f4c21c1e08264e75891b35f98bca6104,0
5cfc59a19193415f9a05f05b2b770c00,1
5ca172220cdc433d969e12a7bb034e96,0
ffa9972b4576423a8bd0b12219d7a841,0
2e2c3c888a0c46a988e178a74eefb237,0
503ce95b96554acf8fa1f6aaabf9f878,0
6e9c9b57a3154a4e828a87eefe4a6026,1
7b9bacd368a940978e14fdabbb4f41c5,1
0615d631a205400489dcd01b6705bcc3,0
5765e99d43fb4503945ffcabe26f2c72,0
c901f211672a44bfb866b4d45ea3bb14,0
88d038796a3b46a2be95c4ac1be52ff5,1
f3d58308bc2f45648789baeda0c0833a,1
a9da947a1a7c417989c3ce883d74d944,1
a3bc702df36f40dbb56b29d8b6274ee4,0
599eac9354554465a4d87266f68b7f5b,1
33c744c1741349f78d9168bbb1bbf6c3,1
6acc578dee0f4504bfbc899b76ec1602,0
c4e6b8e4d14f483487c97e71e7281716,0
46fecf610af94aeca6bc71a43fad13df,1
96ce8ce2f86940c8a74c3f890ce8f2e3,1
b6ceaae22494445b8bd2121b7539daae,1
e3d78bdcca2b413bab1f5be22d66f3f5,1
e95abb5f9589419e98d95afc7da5f78b,0
68dfde478ae0447d83f39add8d799012,0
b79e2b0ecf464a2d86e2f2a1b5cf6e5e,0
765518958ea240a09c1a8f5ae68da4c7,0
ff6f270c9af2454199e4edea55098161,0
9d6a500f1d09451e843715b1ed8614c8,1
e7684c322da64930b2d7859e02c730d1,1
9ea1a4937b0744fd83bfd4f885d0a4b8,1
53ab780b72ab4a698722540c9ce67d6b,1
dd71735359a1441c9c6883c7c604fbe1,0
080e79ee2ab84f20b837d7065b306815,1
eaef18dabeb24fcfb44e03508801df07,1
8f011baac13641f09b4286ff9256d461,1
703861f9b4dd4b8fbd968c34c7d67e82,1
6b08be30eda4435d85ff2f32d74e786d,1
e6a1d09c89aa4376b61262d24730aebe,1
ebb848ce50974f9b8da92885696e0218,0
b0aabe3351f540fea52990a514f08a7a,0
c9ba59d763144163b4e35d6a9606aa81,0
1689a14b5073441a9d0035c64abe70a5,1
63a973109f9b48cbb97c088a1dbc70e4,1
a7af461ca18d4f5ebe310015c45ed604,0
7c0b078ae86547cd97738adaa7452e76,1
8b871367a58844e689650418cd035d91,1
ed1e80dadf044bcabfee6935d057b4ce,0
cbf2668a4e7a4e1ea4210bdb196626e2,1
6bdf82f61a2c4d99b75868b49454825c,1
b370338d17334b6b906ab74ff31097ca,0
297fccf02a92434dbd74376038c0a89b,1
1788053f92f24c29a4100d0a85ece164,0
2a6a1969ffbe4b248a79375f7eb3709c,0
b45b0dc647df4de2bb7a26d81ec0c11e,0
74bcee169fbf4109afa3b49049faae7a,0
4e26c532b48b4cb3bbc619fe86bd0970,1
415998f0e46c42d0aef5a9c61d32a298,0
623f5ca6862e43539d94b46a1aece4a3,1
6157c82f3c8f425c9d9f43ff457667de,1
95e243ca461c4e48bd038b1bfc50a744,0
819cc88d697a451d87ec4140929cb9f5,1
8151a6fc38b044dfb3cfc1047f549ffd,1
12e88ebd302e49f790195f8681836d6a,1
36634be76a4a48c782afa107743ea53e,0
f061400bfdf0466ab16abd044eb378c2,1
bbd1e8f96460427682e002d4708928cb,1
08331d31d3824352b37c039f9d97efd8,0
3a5b2a73709f4c14a3cbacda2db2809b,0
b4c604866a304abd9d1a34f3e7e0a581,1
74f1d9821f414e2b9a2fe4bef97a33d2,0
c7193c094c5a4befabbd3538a5dbc78b,1
b497c62d52bd48219c517615a53bbbf7,1
7be5278b81ef407fa14dd218d99f49fc,0
dce122902fb64e3096ac4657027fe605,1
67d6b34c7fc84098bed03688d6932ddd,1
d5660c06de7e4fc3a2d1894b7d8fecb6,0
cd7f9f0c4815486089eea85797e209bb,0
efe42576da8549ebae36c7c643e10405,0
338e3fd14ebc49fb8f31ea9ce701faa3,0
16757647c0874eb7b94f74604fd55142,0
7e002f3f6d1e4e7886124eb8e612295f,0
49ef32a5e3774f7987bd75523f5872ea,1
00128d2a02514a7a9f6305942345161c,1
8ea5970366ea445899ec2e1375156d6e,1
eb6dcb1b5e3b44058e08f914bf20681b,0
cfcd0470643f4b04960e3f9db28d6b41,1
cb020ceb1cdd4fb5b6c9e0d182dd1a52,0
450c98e3e89e48f59df05f9a4abb870b,0
23f5f13934954621ad87c92d44b6c984,1
15a8cf4017f84397942c9f1dc5ff7a73,0
70af8756984c4475b212ac4930f75c49,0
aa6aaf6061784abbaa38021eeea6c7bb,0
a6db0df3bcbc453da87d9077cbf54d4c,1
925869cec4e94f65999a8ec54d2c5fa4,1
a206d2496cbf42e786248c3f49ffd344,0
ccaecfb2e6a2466ea2971ea51887691f,0
b05e315cfd26473a8dff32c57e76059a,0
14fe2e29a11345398cabf8c55be284ab,1
2689fb3e5b5947a3bd11094467af1d58,1
9d65f0e244934885b8960cede276b145,1
3671177b20f940829a3bc20e138095ce,0
0962678eb39149c5ad725a9d705b5906,1
4f9da2163566466d8a6d8bf59fabb837,0
e46f82035cda4d9db4f443187bf90712,1
4970ac3165d24abb913adcb568ddc1a8,0
344c33f4d3a24d349d6013d8c361e440,0
8bcacbe56e774b4e845fa4c06fa2cff9,0
c1a309702c7e4faaa94f42e278a8f5cc,0
187e8df3f9674cef8aad6b768a0b6350,1
8cd3048ac2624494bf853284b881beb0,1
ee411fe39ca94b62b70a2296a2096a9f,0
6e762632ee73416791531af54ee6665e,0
944daf1688b64078b94b5a639e4cb3c4,0
054d87894dfa4f7bbd9be67192d93e60,1
72d00f01573441b8bab773a778e65732,0
2a57ba581032420892382d45073c43fb,1
6568cb9fdaf34dd2ac74dd4c1f5722af,0
99c9e4ae3b6347d0af02a374bbaee50c,1
65d4d884360d4857ad8f9236f7db511b,0
38b9f289213f445daa9a8f8432dd4669,0
674a760261fe4e33ab94a9c86114b22d,0
2c4fc014bbc04294a113c9c66178c1e4,0
eff5d0a4fcf443d29d3a43a97ef61c0f,1
80f81ba253ea4a4fa03eff5534adc646,1
8b10678a65a0408181eb27352725d662,0
9f37fbc71ac741ed89ca5c193c5f3c48,0
b3451874ea9546548e9fecd84a3eae65,1
25acff0c766d4192bdfe2740c40e5651,1
3bdb5b1e0dea44339fc2f090f829565e,0
83ffc92bcd2445358fb694dda22791fc,0
c9b64326362143349275abf4be6b5da8,1
596a519e78bb498fb8ac07ce65b014a8,1
d9134d2b22b94cc588ee7e107c0ae4c6,0
92e8e8e4f2e5468ebb400eb012c096bc,0
4b3bddbf79644be9b9c5b61c9063818f,1
0276a25b7b7d4d81aa400f4385c2bc88,1
8000add5415a4c8aada965c0fe3ae5a8,1
dc9bf48b4b5c4da99289da62d6fe4a95,0
3a246b54e0b34efc8825399b1880a76d,0
dba5a8057ed54d408d47d87ed7d1ec55,1
e37da6f03f30430ea9270dcb64fdc3eb,0
6ac4b0d73365414abeecb4c65b7ec159,0
55906d8937be43c6a930fb8e547c7660,0
6f5b432d9ec24ac396085e782a9ac73f,1
4bbd914e8db04a299635823cf453d470,0
fe97772f38164153b564b52629f2c21a,1
b4557448681447a2ae200f5776a40f7d,1
e7a3289ad4504bcbba6e1951be953681,1
0547f4c79fb9470c843e606deb1a97e3,0
32a6880c576144f9b162eb6d35984cab,0
e71830eeb89742a093e01eb7c7955b0c,1
04bb208df5004de28f026a020c203fe7,0
2cfe5ec0100341f6820d37b9cf071ff1,0
bd26847081014aecad2b620f9194edf6,0
704fa4e8e27b4b8f9e90c90b2a2d4ab9,1
73c497d602734bf687a993fbd48b8744,0
88fafb1a6c7b4360aaae96b0833bf8a6,0
dcd45bc248aa40eabecb4f85fddeb297,1
435c46fb8ae44bfbb71f87782653ee14,1
7f9b8233d31e44d6a868310529ca45a5,1
bd5b715a95f64278b776e09fff3faf3c,1
45458b534cb54fc5b371cab2e508c16d,0
fcaaef2a01da4f68a50ac84ffb4440e6,1
7466bd73be094842a806a5dc55401209,1
09d23dbfa9064a78b58eb98957c58f23,0
a298321507854d88a34fa927f2782366,0
9f1f1492595e419a8d8c6e0a1d7dead2,1
af844ec90aa44bababb60b6eef365d9e,1
ab1afa5301724010af17246b965da381,0
2a57ca166b464ed0b7dd70d5ed7a1360,1
da8c280b7a2b4ecf85cc8d033d2dcb21,1
aca42ec075274b9195cb463328d26d1f,0
142274eb8c2d4ec5a9bb630c5fa3e1ee,1
31759303813143e9863b4f74172f2e25,1
a1f18795925342919a0d2bab62ace673,1
a36dd7e74734407f92c7684f39f2ee84,1
e8b92b5efd6f4bababa208f1cfd778d4,0
09b7e4c0cb6d4ce8b63fa6740438e192,0
bb8b7a7f9baa4a7f8c627f0ea4796f85,0
7646e38ab9d74782afbcef69462c213d,0
ba23c0ed22a643d19164a97ae9b1abf6,1
3844e1a834ab4b55b0b782dd7b6eff8d,0
173b32cc87ed438d9fc85ecfd86ecaa5,1
70438579ef96416bb9cffd9aeabfb27e,1
3cf37e0e1e8e43cbb941aa4a0ed670e2,0
3833c8b009e6448b8eb27a9a056296c4,1
9b32628f9b0b4651b44582e4c95b8c05,1
ac6a770ab6e64b1ab917d684b1cf1ca2,1
70194c81081a4fd08322bc0ce3ff23c4,1
3501b83109f44fc0836179c65d0c2fe9,0
0715db9b96e84fe28d8ea5869e3cba4d,1
6696aaeab1a649dd82377aa9b3bb00e9,1
5d07920dbae5445e8b8d133f9629d16f,0
347995f82d1a4dbfaa2c9b5527874772,1
22283b6c84b0413bb044c3ad0e0f793e,0
3ca16e21c85f4b8296abc5316112fc41,0
4c994e7b269a4c418bb99ec2199abd72,1
ea88cefef11e43e89dc59f17938136c7,1
3cc48245bb8d4d139572ca8433070ee5,1
606d72476b0f47319f61db80dbd640c5,1
ad059061a51241ff85906a188c5fe993,1
f49d49c559af4299a69e8c9ad85560fd,0
b86b3f75edea458fbc0f884baa5c8e07,1
fe93a3bfdd784869a047ab5c166f20c1,0
13199e9e5f5a4131a06abfd748c5c4b4,1
e8b921a5f1f84d2cbf44d8b17d966329,1
649d4b08497d4f728b02ce7a5b0a19d3,0
1d193953434d4b41875afeb098a27924,1
2c4d0f300120467eaf3c81e0fdb889e9,1
d650da9bf7f9459db62679b88884973a,0
2bd93de32623420ab1b890f1cdb162df,1
ad753625e37c4272bb45a2c9dcf6eb39,0
56c31a590fb845d8acf902ad6ca33330,1
c51e852b25d74ebbace5e76c93004130,0
b522f5706add4a2f9fcefdc76d879c46,0
26b0e5010c1947679e5030ed79838c5b,1
0ae8f991db8a4fc5b6ea3514888591b1,0
3a48451d57814b3193eb8cab49859ff0,1
c98b3d3085c04850aa4f5b8a6c4335cd,0
4aab025229464fdcb30b4e24bbc15ffc,0
b3aab117cd6640bca349b41380087f2a,0
0cc13f2622af400db938df0c534627bb,0
be7d25344d6442c0b0a3229102884d18,1
3c25c61f4d724c85bd3e3eafe4636224,1
749389a54de546d992305a43f0fe830f,0
5a328d22fad5410d992637b523c4a906,1
c8d526674afe4dc2a44bc042c06d4db6,0
4b2056902149487fa9bd4d42271ea8f0,0
4468f8b4710b4c55af9bd39ad2d92bf3,1
8d3610be70ff45d1873a87fb7a8e48a7,0
ec6ab8b34d7d4cc0bcffc867a1dc287c,0
e22011cc943246769b8923d71b5d368a,1
05e8ca40227a4727a75ba318440c3428,1
282d30c5a85d498e890d3f17517ed087,0
725c8f6edd7542248a79304c0b975f51,0
de869341b4814a8dacf49f7dd11b110a,1
7f13de7a6ce94f1e93d9621f99268448,1
120d1bae2473489d9ce287583e3c90e3,0
f1ffb97566e443849e4d167023672927,1
f0062abe14654b848549822f697ad8f3,0
75ba75c1db6f4650b5cb0a5a778e65f9,1
c1d015efccb34aa28f996c20aedd92da,0
2e9341120c244dd3b69a8b0c2de8db1a,0
94f5c70e2fc34cf8a6d9297ecebee265,1
3d5b7abe50014f9daedd0c7dff2b0508,0
52938ed7c7d7402f963a05ee3898bb3c,0
6039cad9f371485090bc66b4eee501fc,1
d81fa674b0984f5c9a8c1a9196a51f16,1
52e498f5fafd464ab5679173488ce176,1
fe5290ab20be428da0545f7e6715b717,1
9f8b5d7de12e4e49a7068ff40b2109f2,1
fe9480ddb1ee4680906716ea6fc64022,0
3f1cc0403ce8487687b3747fc3096676,0
2bbb67a13ae24cc99ddbfb131081a6d8,0
8e9ca5c2cf8e4931a0ffb1b0ba0c7cb6,0
c2ecebd61e6746b89d6d3ed4cdf25875,1
c9cff526fc784184b4cbdd70dcdc3238,1
14bfa73fbd4742a5b28b9561cd68caf4,0
f12ea8f5e1914995a3529174cf44d67e,0
6c05bcc410404b20887727d30d32fcff,1
74fefdc7a3b94dd2a2474c0d61de6074,1
3e8f31ce070b4f2ca6eb22f30d58475c,1
ed19fae9ba654c6e98b2e88267ad1e4e,0
9332a89494f943d59c75959af150f7df,1
47ac2981eb364dd3910147e9da1a4356,0
ce6ac707e14249f2a8c4d44f4f3963fc,0
382cc58bc0f645e3911300b94b5e2d33,1
01aaa5870116403e8afc2273dfa29d3b,0
3cf7020c8d4b4e0fabc5cd7181a42122,1
9c9c1eb3494c4d3387be3f0bb6122c63,0
3c092af45a444f8ab38ab219bf02b68d,1
e9223ae27baa452c8a30f92bc11875e8,0
4410ea317ab542358093dd04485d7626,1
a4dc472b3c2f48828a1ac55e4004b122,0
4f9f5889ee464440b7f625b252fbce00,1
0601650edc70477ea1cdd294bfb1944a,1
834bd38bb9104a088bd1dc2f2e726596,1
16470d87ec2640c09ac2f29c174bfdd9,1
83b4682522ff4131b9814cb09b5d64cc,1
ffd503958a254a05b1fcf26869ae1e59,1
3ce627ecf2154a2f98f3ed8243900641,0
40a9407454dd47698377d4d6ed5e47a5,0
1ea10c67dbbe4df4a9965faa148f5484,1
81d78d0a824c4faf80a2de989ce918e4,1
1d224667ac514cbe9afb9c3312b8de3e,0
4b8e29b8d6c249dc97af95464ddbfc01,0
fa7294a868b9496181bd2a19af9d98d8,0
057db002283b4755a03b8432d8f31aa3,1
aaa328d2f0b1497c850c51d434847e55,0
6a8fa01b92f145589e56a757a3eddecb,1
be8cb9061cf143c39f61603e89dba72b,0
f132d69a623547c9a1f7655e8b2c2d48,1
dc1adb76ba2d43c78162ebd831c3456b,0
e4f09db8c5fc448bba358ed319369cf3,1
e8767028de2c4041a8a6f7c45a1f8ba2,0
d9a32896ceab452ea60923081bfae8ea,0
9057e35f939b4263bfed76e25c4dd9d4,0
784ce60c5a37462c8cdc85ae0e44f15f,0
fe6ab6866adc47a38db20d5c1e755308,1
7dad7548a68e4a0c907fbecd020159fa,0
25a899af2ac1479aaa0c75ec5124d10b,1
81af9f0c863b46fb88f6bce469aaa3dc,1
06cce2e6a3bc42c3aa17ab5813bd7f50,1
465e6874ff874544802dcb6d210e1e1e,1
80794a013cc24e5081cbda74ed923456,0
33d82d55eb8e49f69bf528d761a976b4,0
87234f94e6a04d71ae87a159bba7e6b3,1
cf973095196c48dca643d84e631a44a8,0
4425fd9e21d4416da5822af0c0d60096,0
fa321f26583d4ae284956c8b8e3f87bd,0
8df56f1e4b484ab99f08f8ab0a05b95d,1
df46404548584e33a4c10f64e92848e7,1
d3d42636a50a430b81082a326ad0cc42,1
2dd3c6fdcf7f49cb83149d7d7c17c243,1
126a1bcf9c084437a49b3350be686439,0
accc28f228624ae2a2505ad04b95c965,0
f8b0e435b27b459b801845031fbdf118,0
3106853b2b7345618271ad6a22c17635,1
5b1d511b27ae42e5b89d2e60156c0270,0
6ba15dd448e5455cb250e8d4eb893b94,0
c58c675b3cb440b5bfce4eb9800bfde0,1
d25845e5fb57402185bd9f48dc8c3fcb,1
89ba5d9c995b4c63bfeae094c6827eee,1
9498be63f80a43358990b53c0f9ad347,0
e19de4369bb1462cb5f79ced53533dbc,0
2fc07600573444caa0104f9e67e29817,0
eb02fac16f8e48a6b90c1503dae09798,1
8eb8b9e5c0c64c10aa5fdaca7c76e701,0
83fe109ff81646f585e528d4a65278d2,1
c71a780f2c784afb80ee536ac954866a,0
15e390c6f552453ba232399ba6850872,0
24b2d3d7858b4cb497480c880bfbca52,0
772757a029eb45e3bcccbbe8d69c7c20,1
d0f974e76bc143a9910ae505b9dccf09,0
14767afec65a4ab2b5c3cbf3e40a1867,1
e6c61afc831643d38a2be4d529a9e870,0
0d9f5e7533a94ecc9793d91401144945,0
360b29f44eff452a82b6541fea061a66,1
535c3840e83c408db0e4731aec67893c,0
dd7c313a4b1540a7bbd4679608f4eba2,1
947d78c570bd4a09bc9263f37df53c5c,0
f977cba86b04485f9329db967aec9db2,1
17cc14196fd84930abaddb3be3105536,1
6f8705c239b443a294e2da112b9b22b9,1
46cb6c2db02b4973ab18e44dabaa8ba1,0
5a0c499e091e4a58be580b2b32d93619,0
ae6ccf9a7761473f8a213606d3a2c5c0,0
c67b45d4b9974429a3fcfaddd22808b8,0
9ff61e1c1b40458da1a117ca46a3bc9a,0
3fe0d906486a4fae8b594d7f7f7371b9,0
e6b071800c6e4db9a4bc897e6ef203de,0
859e62b70f0b465a985d7366d5753e64,1
9957db0f70df4785866d52976582ebd3,0
90c2d02c78a14138893c8539c3f5ebe0,0
f0af947b65c54820996d4e5029c697a6,0
d3ab4eb6809540bd8a7f8adfaf4cb135,0
50243ffb0365400094f754d5804598d0,0
f826bd049c7f411091db069aad373694,0
e7066bea810a4a7c82eb057400d671ed,1
3a6cabd905e240e88460d7dd17cd577b,0
3cf6080f694a43a3a9a1e4cf2f06a3a3,0
1a596027b59e44dba37f17d9f05779dc,1
688929474dec4564b61750b3bff1e2be,1
4fe67a45aa584ce1b9f6be009a761cd9,1
9d6b99847f024b9096e007a8e381b4e1,0
a43bc377dcca47e9a2c1bac5b92251ab,1
9aacf66da8a54e32873eb4b9a444a221,0
fa361268283342e9924989b1d7985563,0
8e2fb05d531e4e1cab846d0f1a2bce09,0
c26ad83c43e541af98fabd8ae4359170,0
b1295f6fb0f5453c8bc6e85e674e48cd,0
f6b42903af234333856345fa022673fe,1
f37035afea624e7f9bfbfd1c28ed8cd1,1
fb2ec8eac8524c3ea4bb85659e603a0c,0
4964cff6d4584ff6be714fe075dcc3b9,1
c2d47f8ab1254f43b569788fc5b2b60e,1
1d70a8ac266f408a98a8ad884a37fc27,1
e7e8a07d267e4ad09eb2f47722378da0,1
903183a0bfa1495aba2b565e2a41eef1,0
b02d715b52a9431d90dfd6a2839c7a3d,1
7dbfe3047da546a59d29411fb4d2eba9,0
fcfdd4276aad486795ba75c333260f67,0
1d9f0c02d5804321b595d3edb7105869,1
dc0a202c3ceb49ea9b62c7aed74061b6,1
3a3833af45ac48cfbba212ebc79039ec,0
4a9fe7555a86475482bfa41d9a2b6a4a,1
cdb3911b1ef4473db52952a7eb34ed25,1
42a16ccd445f412f9042053a7399e80d,0
aa84e8efe7af49eda16be7d5962dda2f,0
2e2a565bd4f3439ca17c9e22d1578fb6,1
cb3564579fee4b4a83e43257db19da09,1
c0eee08a93fa4831828cc057d81ab0ab,0
37f0c657f0974724bb781af1bee0120c,0
51e88ff52a804b9ca32a8db4748ff34d,1
b4188bfef9f944c9843347c3249be213,0
57b583cc1103462f816501074ccc6897,0
d65e39f65c3b4888bd50efbed1dabbaa,1
25cb9d87916548f89f10f0df0f25eecd,0
96a2c4c61bab42c885e250c86ed2d587,1
bb2030dedd0a4989a1c99fd3eeb9981d,0
75838b0e769e46fd83ad2b5deb345f37,0
a3ef4f4ab5aa48b5aac4d0eed4f0242a,1
6dc674c3586b456389ad11b61119bf2f,1
55dd7c3c6d954c8ba790410d786e0aa9,0
78e797319701428c9c36e13c3b2974a0,0
63525b3941284b07be77d7cd2d8212b9,0
615f5b16dee74c8e8af6e97656315b8f,0
99af691f86404f32a2c82f64057af584,0
a3fb1980d7ba45868b5aa08704ca2b2a,0
317c71d59d06422ab3d04dd20086c258,1
7a4ce3051a6c4b79a1dcc5007e765387,0
4c14b49d92934227a1c7756074a48f25,1
23d105fb115d436091a94c787a3c0a1e,1
9b2fe496673e446690f4304b61993c74,1
66da29561adf42d18c2f6fe6e4480853,1
a51712c1fc1641a9a329c4f96cd9d95f,1
0105dc62acd248dfaa54fbea5cafc571,0
4b01fd53aa374bd59b7bbead51684163,0
f3172e7ddbb942ac92b68038b172c8ec,0
94d9164cac3c4f868eaf026aa87ed98c,0
401049fc67eb47ff8ac6ae8578a5b64a,0
28cbc0d3eae1453ca5049e7f118d2f25,1
a164f057393843d0bcbc63f3ac105263,0
43a632fa70024e78940ddb76781bee5b,0
ccf94e42e6ca45788838f8d1b46c688c,1
a58b935f81c7456bac72e4b74e2dcbdb,1
1a4dad3e6ddb4d09925c29337936d844,1
8be4d9a313be4d95a67ddd8a9db30c46,1
78e4bac9eaa14f81ab2d59ac1d17da6f,0
8a6ce8fe90504fae9d5b22d44dd80571,1
da0305c9fdf1466ab0bf738177542935,1
26dae82c06d54b4992ef956ca59cbefd,1
fd69e45e85fb4f82a020df4222a8b830,0
c12d0890ff2842eb9f919f854dac4daa,1
15c0e0e4a8254be38f0f8937f7b111df,0
53db05c6d1124361b01023ae19a469af,0
7f477e1d91f54071b6db4da01d2e88f9,0
139009bdfbbd4730a8ba38d04240c3b7,0
62d1d75fb6424905a2e57c8d20cd3409,1
270d2a1557624fda9d5ce7c7e2c681fa,0
286922e24b394946b8c64d3f5c0bfd9b,0
3c164e24d1a447b0b0b17fddc67da9c7,0
e432db581f0b4c5385ccb56936de47e8,1
81f24dd3d9744e3c8e5ec1d00a6ca23a,1
ea2ccffbd8854b848dc7a19bc99c3158,1
72c7e3ce351142d1ae86dcd1831e5dc6,1
4375412c03204fc7b25a462847fe5c14,1
bcd04c71c2f64406bc3f626e71e99e22,1
87acd00c3b274aed9812453bbb487aad,1
8f7e795a044141b6885eef0a00f46fe9,1
816c557e3aea4e6893aef0ae9f9a9f96,1
72971aacadcf42da8168d3f5cc735ebf,1
ed270700f3dd483a8a5e05d931b55c2c,0
f03f2d5290fb43f9ba7a68de1441c28a,1
e757f5eb0e74496599fc853ca75123ca,1
b3a35507dca8475596e289a8f16acc0b,0
fa588e7fe49348c3a45752bc1d46c422,1
d539af8a85574f9687dbaff4224c437c,1
7c79b0d51851432cb45fcc21a11e5d7a,1
d81dbccb61514ea1a1b54d5e2a153c04,1
f0a09f80fcc24418b71b673225dfa104,1
87ffbdc3e7054ac9bb55f1c4dbfa48f7,0
5c4135eddbed4fc099eae4c4f1bd78ed,0
ecc1a14577664b43946708ad6b6ef1b6,0
a20acfc4420d4e5fbcd17c8c6c3c965f,1
ed66433f5ffe4ce19233798ff3838e49,1
47befef924be4fe3afc97bf884c2311e,1
e5d00865c0794922b3d5225d2c6d18af,1
947175ae6f924b5db0508daf4509c027,1
84af8033c537471097eef9edce2008c9,1
b0576d208212480f81d3b97ce2956d1b,0
113ceaa7286f47cb8acc58df0c5f1e18,0
5764b5909bf0462c9daea07e187bf34d,1
91b2e7ca3d0e48eb9e116d7020ad6003,1
eac65c11b10541f4a72158718620816f,0
55bf5012a09942dda0026a9ccf40fd1c,0
5936045993654e078ce7614692b2fdc6,1
957bab90d41a4b2da5cca39e784b7aa4,0
65d918a28c824973b69c09a335b6af94,0
91e72e09118a4351a32c0d8589904782,1
963ffc942d7a4bbd8ab8876de2551c9f,0
8f43ea5d7efa47539bc37463d13560c1,0
c6e665058748432484667f76e7242e0c,0
ea7a051de5414728a625b66965918577,0
5038480058a14301ab8983e796949bb5,1
179e3f63c061482aabac8eaec16ab116,0
4b854fcaab484a1fb4570baa1e449367,0
e436a29dba1b4451aad09bcebfc20346,0
ec12895a21d445b4b01efcf4c7f7c668,0
bc4c4e9be53947ec99efc87c620b1130,1
5d6b26d8e46547758b4d4822d7dc269f,1
2276c002c0b84031a3cc034f24cac730,1
75c65822e6224c9d99c0529788c608e5,1
66efc14c9c6646c79783f1d50f2efc9a,0
080a600122de473aac35ce93effe2535,0
8c5b85da391c494d8d88642a8874fa56,0
c340c12323984ac5be360a95f2635047,1
c0f323c38bd34da68964cdd58d95b77e,1
1010a515ecf04664ae87710f31c36157,1
a09d63b273d04d7ca8a5f6c66a83c93e,1
6f938426dc3d4cfaa03b10e592a9a365,1
24568c178bbe49afa959556afce1bbbf,0
2e9ceed278b146e6848de8c1d6ca5f33,0
7028d5f42d52412a9cf974fbde0d9ddb,1
91a4544c099346788791c659ec0078f7,0
e448c6d661ed491f8075fff42f09e379,1
eaf94707f0124fcebb9db61084e389a3,1
b6cbd56b98b44516b1e085cf7697e42f,0
e673a3d796724c02b3198865d85f4fe7,1
849e7ae8619440b28fac7c7da0a8a715,0
69cc7bd3fd3e4f16931ea293a4dbac0f,1
9906def52aa542c3821bb406d3f4ac75,1
9dc9d5251c194718850edd9279d4d7e5,0
62375464604246868f5a8055d762e6b9,0
248427efe6cc4d6da1a5243aa07d91df,0
bfa1fe43b92344aeb7483c90b6cded9c,0
c6eea9c9ca6f4011bf550cd1cfdcc733,0
bed9e8c6d57b4968aeb7aa89a81da571,1
41d8881e40164695ad1a24fbc788dc81,0
ed3b54bd5e3f4d0eb88e4b32ed4df660,1
930099efbda74339a67c6cef7b35e60a,0
756e85b88f23402090b36e53eefe355c,0
3d3c3e5735134c13988385685f1b54aa,1
8b7e105b477b43f6bd868448015b2d62,0
899717cbc5f6475ea304afadfc718516,0
c781a044d7a6449baf5f84cbb7354b2f,1
7eddc3bfd386445f98b3605405f40d54,0
942672a4c2e44d31a94889fc46e046fe,1
3dc7b69a273c4ab4b32155900f4427e5,1
559c861c267f4ae98fb259f54098f030,1
460c3f36e76b4a20a4d2d90c7b39909c,1
388d62a3a1d94515b153f254ad32c872,0
